,ID,Name,Gender,Country,Qualification,Semi-Final,Final,Q_Pct,S_Pct,F_Pct
1993,776,JAVIER CANO BLAZQUEZ,M,ESP,15,0,0,100.0,0.0,0.0
1994,2062,HYUNJAE KIM,M,KOR,2,0,0,100.0,0.0,0.0
1995,1135,MARTIN BERGANT,M,SLO,3,0,0,100.0,0.0,0.0
1996,1758,BENJAMIN HANNA,M,USA,18,1,0,100.0,5.56,0.0
1997,816,SERGIO PASTOR MARTÍNEZ,M,ESP,14,0,0,100.0,0.0,0.0
1998,4306,NILS FAVRE,M,SUI,28,1,0,100.0,3.57,0.0
1999,2801,ILARI JUHO KELLONIEMI,M,FIN,7,0,0,100.0,0.0,0.0
2000,3205,MATTHIAS KÖNIG,M,SUI,3,0,0,100.0,0.0,0.0
2001,1241,FLORIAN KLINGLER,M,AUT,19,1,0,100.0,5.26,0.0
2002,3276,SUFRIYANTO RINDI,M,INA,1,0,0,100.0,0.0,0.0
2003,3368,YERZHAN BEISEMBAYEV,M,KAZ,1,0,0,100.0,0.0,0.0
2004,4155,DANILA YAMCHUK,M,LAT,6,0,0,100.0,0.0,0.0
2005,1622,KIN WAH LAI,M,CAN,2,0,0,100.0,0.0,0.0
2006,2939,DINGGUO WANG,M,CHN,2,0,0,100.0,0.0,0.0
2007,2947,YUFEI PAN,M,CHN,24,3,0,100.0,12.5,0.0
2008,3624,MOHD HAZLEE,M,SGP,1,0,0,100.0,0.0,0.0
2009,4437,WAN TONG LOK,M,MAC,12,0,0,100.0,0.0,0.0
2010,3258,YULIANTO ABUDZAR,M,INA,1,0,0,100.0,0.0,0.0
2011,2226,HEI-YEUNG LAM,M,HKG,12,0,0,100.0,0.0,0.0
2012,2959,ZHOUWEN HUANG,M,CHN,3,0,0,100.0,0.0,0.0
2013,6461,BRYAN MÉRIDA,M,GUA,1,0,0,100.0,0.0,0.0
2014,6396,BENJAMIN FENTON,M,CAN,1,0,0,100.0,0.0,0.0
2015,6395,DMITRI KARAMAN,M,CAN,1,0,0,100.0,0.0,0.0
2016,6392,ANDREW FUNK,M,CAN,1,0,0,100.0,0.0,0.0
2017,1586,NATHAN SMITH,M,CAN,11,0,0,100.0,0.0,0.0
2018,1060,ADAM LUDFORD,M,RSA,2,0,0,100.0,0.0,0.0
2019,1607,JULIEN BOURASSA-MOREAU,M,CAN,3,0,0,100.0,0.0,0.0
2020,6390,VILLE TIUKUVAARA,M,CAN,1,0,0,100.0,0.0,0.0
2021,1604,JESSE TAPLIN,M,CAN,2,0,0,100.0,0.0,0.0
2022,2064,YOUNGHYUN KIM,M,KOR,2,0,0,100.0,0.0,0.0
2023,6408,JEKYOUNG HYUN,M,KOR,2,0,0,100.0,0.0,0.0
2024,6394,NICOLAS PACHECO,M,ARG,3,0,0,100.0,0.0,0.0
2025,3777,MAX PRINZ,M,GER,11,0,0,100.0,0.0,0.0
2026,4322,REMO LEHMANN,M,SUI,1,0,0,100.0,0.0,0.0
2027,3427,DIMITRI VOGT,M,SUI,8,0,0,100.0,0.0,0.0
2028,6321,RAMEL RAHIMKHANOV,M,AZE,1,0,0,100.0,0.0,0.0
2029,6320,LASHA MITAISHVILI,M,GEO,1,0,0,100.0,0.0,0.0
2030,6264,AMIL ALIYEV,M,AZE,1,0,0,100.0,0.0,0.0
2031,6319,MOHAMMADSADEGH YOSEFI,M,IRI,1,0,0,100.0,0.0,0.0
2032,6318,BERKAN AKSU,M,TUR,1,0,0,100.0,0.0,0.0
2033,6316,MOJTABA KHODAEIDAMERCHIDARSI,M,IRI,4,0,0,100.0,0.0,0.0
2034,2458,GURAM DABRUNDASHVILI,M,GEO,1,0,0,100.0,0.0,0.0
2035,6315,ARASH DOUSTARIAN,M,IRI,1,0,0,100.0,0.0,0.0
2036,654,ORRIN COLEY,M,GBR,9,0,0,100.0,0.0,0.0
2037,1588,FRANCIS BILODEAU,M,CAN,1,0,0,100.0,0.0,0.0
2038,6330,SAMUEL TIUKUVAARA,M,CAN,3,0,0,100.0,0.0,0.0
2039,1593,LUCAS UCHIDA,M,CAN,15,0,0,100.0,0.0,0.0
2040,3486,AMIR NOURI,M,IRI,11,1,0,100.0,9.09,0.0
2041,3484,REZA KOLASANGIAN,M,IRI,9,0,0,100.0,0.0,0.0
2042,6341,PAWEL PIETRZAK,M,POL,1,0,0,100.0,0.0,0.0
2043,6340,JULIEN FORGUE,M,FRA,1,0,0,100.0,0.0,0.0
2044,3061,THILO JELDRIK SCHRÖTER,M,NOR,24,2,0,100.0,8.33,0.0
2045,6339,JUAN O RAW,M,IRL,1,0,0,100.0,0.0,0.0
2046,797,JONATAN FLOR VAZQUEZ,M,ESP,17,3,0,100.0,17.65,0.0
2047,6335,NATHANIEL SPENCER,M,USA,3,0,0,100.0,0.0,0.0
2048,2261,MASAHIRO HIGUCHI,M,JPN,5,1,0,100.0,20.0,0.0
2049,5826,EDRICK FREYRIA,M,MEX,1,0,0,100.0,0.0,0.0
2050,3208,ISAAC ESTEVEZ,M,ECU,2,0,0,100.0,0.0,0.0
2051,6332,JOSÉ DAVID MARTINEZ SEVILLA,M,MEX,1,0,0,100.0,0.0,0.0
2052,6128,BEN HOBERG,M,USA,1,0,0,100.0,0.0,0.0
2053,1711,BRIAN ANTHEUNISSE,M,USA,2,0,0,100.0,0.0,0.0
2054,1597,GAVIN JOHNSON,M,CAN,3,0,0,100.0,0.0,0.0
2055,6218,DONGGUN LEE,M,KOR,3,1,0,100.0,33.33,0.0
2056,4230,SEBASTIAN PRIETO PERILLA,M,COL,2,0,0,100.0,0.0,0.0
2057,4067,ÖVGÜN YILDIRIM,M,TUR,6,0,0,100.0,0.0,0.0
2058,2789,MORITZ WALDLEBEN,M,SUI,1,0,0,100.0,0.0,0.0
2059,799,NAZARET CALVENTE SANTANA,M,ESP,2,0,0,100.0,0.0,0.0
2060,6327,MARVIN SILVA KÜHNE,M,SUI,1,0,0,100.0,0.0,0.0
2061,3159,SANTIAGO SCHMIDT,M,ARG,3,0,0,100.0,0.0,0.0
2062,3126,KIM MARSCHNER,M,GER,16,1,0,100.0,6.25,0.0
2063,2508,BEN ABEL,M,AUS,20,0,0,100.0,0.0,0.0
2064,1403,JAKUB JEDLICKA,M,CZE,6,0,0,100.0,0.0,0.0
2065,6391,SEBASTIAN M MONTES,M,ARG,3,0,0,100.0,0.0,0.0
2066,906,DANILO MARCHIONNE,M,ITA,1,0,0,100.0,0.0,0.0
2067,2492,JARRED JORDAN,M,AUS,1,0,0,100.0,0.0,0.0
2068,1365,ROMAN KUCERA,M,CZE,6,0,0,100.0,0.0,0.0
2069,308,STEPHANE HANSSENS,M,BEL,6,0,0,100.0,0.0,0.0
2070,313,LUKAS GEUKENS,M,BEL,12,0,0,100.0,0.0,0.0
2071,780,POL ROCA LOPEZ,M,ESP,9,0,0,100.0,0.0,0.0
2072,2493,CAMPBELL HARRISON,M,AUS,11,0,0,100.0,0.0,0.0
2073,6423,MATS HABERMANN,M,GER,1,0,0,100.0,0.0,0.0
2074,1234,GEORG PARMA,M,AUT,21,0,0,100.0,0.0,0.0
2075,6422,SAMUEL OMETZ,M,SUI,1,0,0,100.0,0.0,0.0
2076,1245,JAN-LUCA POSCH,M,AUT,25,2,0,100.0,8.0,0.0
2077,6421,PAWEL JELONEK,M,POL,1,0,0,100.0,0.0,0.0
2078,3037,BORNA CUJIC,M,CRO,7,0,0,100.0,0.0,0.0
2079,6420,LUIS GERHARDT,M,GER,1,0,0,100.0,0.0,0.0
2080,645,WILLIAM RIDAL,M,GBR,24,5,0,100.0,20.83,0.0
2081,1742,SOLOMON BARTH,M,USA,3,0,0,100.0,0.0,0.0
2082,3458,MOHAMMAD JAFARI MAHMOUDABADI,M,IRI,3,0,0,100.0,0.0,0.0
2083,874,MARCO GOZZI,M,ITA,1,0,0,100.0,0.0,0.0
2084,1250,MATTHIAS ERBER,M,AUT,13,0,0,100.0,0.0,0.0
2085,3878,LEVIN SCHILLING,M,GER,2,0,0,100.0,0.0,0.0
2086,3185,MORITZ HANS,M,GER,15,3,0,100.0,20.0,0.0
2087,3123,SIMON UNGER,M,GER,16,2,0,100.0,12.5,0.0
2088,2017,ALEXANDER AVERDUNK,M,GER,16,3,0,100.0,18.75,0.0
2089,6328,KEVIN ARC,M,FRA,2,0,0,100.0,0.0,0.0
2090,2428,PETAR IVANOV,M,BUL,5,0,0,100.0,0.0,0.0
2091,803,SERGIO VERDASCO URIZAL,M,ESP,11,0,0,100.0,0.0,0.0
2092,648,WILLIAM BOSI,M,GBR,10,1,0,100.0,10.0,0.0
2093,3513,HAMED HEYDARIDOLABI,M,IRI,3,0,0,100.0,0.0,0.0
2094,324,ROB DENAYER,M,BEL,2,0,0,100.0,0.0,0.0
2095,505,LEO AVEZOU,M,FRA,8,1,0,100.0,12.5,0.0
2096,487,NICOLAS PELORSON,M,FRA,7,3,0,100.0,42.86,0.0
2097,3186,VASIL TASEVSKI,M,MKD,1,0,0,100.0,0.0,0.0
2098,3901,RONNY ESCOBAR,M,CHI,6,0,0,100.0,0.0,0.0
2099,1059,GREGORY RAYMOND BORMAN,M,RSA,1,0,0,100.0,0.0,0.0
2100,3903,BENJAMIN AYALA,M,CHI,3,0,0,100.0,0.0,0.0
2101,4079,ALI ŞEN,M,TUR,1,0,0,100.0,0.0,0.0
2102,4397,DIEGO LEQUERICA BUSCAGLIA,M,PER,6,0,0,100.0,0.0,0.0
2103,4064,OĞUZ KAAN BEĞEÇ,M,TUR,1,0,0,100.0,0.0,0.0
2104,1522,YEVHEN TKACHENKO,M,UKR,1,0,0,100.0,0.0,0.0
2105,319,THOMAS SALAKENOS,M,BEL,3,0,0,100.0,0.0,0.0
2106,3591,DON VAN LAERE,M,NED,9,0,0,100.0,0.0,0.0
2107,649,JAMES POPE,M,GBR,9,1,0,100.0,11.11,0.0
2108,3982,OR WECHSLER,M,ISR,1,0,0,100.0,0.0,0.0
2109,1525,MYKOLA SILEVYCH,M,UKR,4,0,0,100.0,0.0,0.0
2110,4444,ABDULLA ALDOSERI,M,BRU,1,0,0,100.0,0.0,0.0
2111,3033,LUKA KIVELA,M,CRO,1,0,0,100.0,0.0,0.0
2112,2425,VLADISLAV ANGELOV,M,BUL,3,0,0,100.0,0.0,0.0
2113,2426,HRISTO ALTANCHEV,M,BUL,2,0,0,100.0,0.0,0.0
2114,3035,KREŠIMIR MORIĆ,M,CRO,2,0,0,100.0,0.0,0.0
2115,327,ARNAUD ANSION,M,BEL,5,0,0,100.0,0.0,0.0
2116,1228,BERNHARD RÖCK,M,AUT,1,0,0,100.0,0.0,0.0
2117,3038,IVAN PEVEC,M,CRO,3,0,0,100.0,0.0,0.0
2118,1238,ANDREAS AUFSCHNAITER,M,AUT,1,0,0,100.0,0.0,0.0
2119,912,FILIP SCHENK,M,ITA,10,0,0,100.0,0.0,0.0
2120,4181,SAMAN SHRESTHA,M,NEP,2,0,0,100.0,0.0,0.0
2121,4178,PRANIL MAN SHRESTHA,M,NEP,2,0,0,100.0,0.0,0.0
2122,4179,PEMBA SHERPA,M,NEP,1,0,0,100.0,0.0,0.0
2123,926,ELIAS IAGNEMMA,M,ITA,3,0,0,100.0,0.0,0.0
2124,1149,ZAN LOVENJAK SUDAR,M,SLO,18,4,0,100.0,22.22,0.0
2125,2620,SOMNATH RAMDAS SHINDE,M,IND,2,0,0,100.0,0.0,0.0
2126,786,JEROME GONZÁLEZ GUTIÉRREZ,M,ESP,3,0,0,100.0,0.0,0.0
2127,4439,WAN I LO,M,MAC,1,0,0,100.0,0.0,0.0
2128,2076,YONGSU LEE,M,KOR,2,0,0,100.0,0.0,0.0
2129,3360,ALEXEY MOLCHANOV,M,KAZ,1,0,0,100.0,0.0,0.0
2130,3672,ASHER GAVIN CHIAM KAI CHEN,M,SGP,4,0,0,100.0,0.0,0.0
2131,3367,ALEXEY PANFILOV,M,KAZ,3,0,0,100.0,0.0,0.0
2132,3362,AMIR MAIMURATOV,M,KAZ,2,0,0,100.0,0.0,0.0
2133,4013,GUY LIFSHITZ,M,ISR,2,0,0,100.0,0.0,0.0
2134,2084,JONGSEOK SON,M,KOR,1,0,0,100.0,0.0,0.0
2135,3499,SAEED SAFARI,M,IRI,2,0,0,100.0,0.0,0.0
2136,2999,YONGCHENG LIU,M,CHN,2,0,0,100.0,0.0,0.0
2137,2954,DICHONG HUANG,M,CHN,6,0,0,100.0,0.0,0.0
2138,3548,MOHAMMADAMIN YAZDIZAD,M,IRI,3,0,0,100.0,0.0,0.0
2139,3508,SADRA TORKAMANBOUTORABI,M,IRI,3,0,0,100.0,0.0,0.0
2140,480,KENTIN BOULAY,M,FRA,2,0,0,100.0,0.0,0.0
2141,2331,KAITO WATANABE,M,JPN,7,2,0,100.0,28.57,0.0
2142,1893,CHARLIE SCHREIBER,M,USA,2,0,0,100.0,0.0,0.0
2143,793,MIKEL ASIER LINACISORO MOLINA,M,ESP,11,0,0,100.0,0.0,0.0
2144,4305,GAËTAN MASSONNET,M,SUI,1,0,0,100.0,0.0,0.0
2145,3041,KARLO ČUBRIĆ,M,CRO,2,0,0,100.0,0.0,0.0
2146,3854,THEIS LINDEGREN ELFENBEIN,M,DEN,16,0,0,100.0,0.0,0.0
2147,1614,ZACH RICHARDSON,M,CAN,13,0,0,100.0,0.0,0.0
2148,3634,HAKEEM KASBAN,M,SGP,5,0,0,100.0,0.0,0.0
2149,2195,BALÁZS BAJUSZ,M,HUN,1,0,0,100.0,0.0,0.0
2150,4324,GIULIANO CAMERONI,M,SUI,1,0,0,100.0,0.0,0.0
2151,3248,KEVIN HUSER,M,SUI,1,0,0,100.0,0.0,0.0
2152,2777,MILOS NEMY,M,SVK,4,0,0,100.0,0.0,0.0
2153,2179,SOMA STROMMER,M,HUN,5,0,0,100.0,0.0,0.0
2154,336,LUKAS FRANCKAERT,M,BEL,3,0,0,100.0,0.0,0.0
2155,4308,OBED HARDMEIER,M,SUI,1,0,0,100.0,0.0,0.0
2156,2627,GAURAV KUMAR,M,IND,4,0,0,100.0,0.0,0.0
2157,3507,MOHAMMADHOSSEIN SAGHARI,M,IRI,2,0,0,100.0,0.0,0.0
2158,1415,OLDRICH KLAPAL,M,CZE,3,0,0,100.0,0.0,0.0
2159,1580,TRISTEN GOSSELIN,M,CAN,1,0,0,100.0,0.0,0.0
2160,3511,HOSSEIN FAMILROHANI,M,IRI,13,0,0,100.0,0.0,0.0
2161,2525,JOSEF SUNDAKOV-KRUMINS,M,AUS,5,0,0,100.0,0.0,0.0
2162,924,DAVID PICCOLRUAZ,M,ITA,2,0,0,100.0,0.0,0.0
2163,3851,THOMAS HOLM BLAABJERG,M,DEN,3,0,0,100.0,0.0,0.0
2164,1759,MARTIN KUHNEL,M,USA,2,0,0,100.0,0.0,0.0
2165,3989,YUVAL SHEMLA,M,ISR,15,1,0,100.0,6.67,0.0
2166,4333,ANSELM OBERDORFER,M,GER,1,0,0,100.0,0.0,0.0
2167,3125,SEBASTIAN HALENKE,M,GER,1,0,0,100.0,0.0,0.0
2168,2667,HANNES PUMAN,M,SWE,22,0,0,100.0,0.0,0.0
2169,4442,FALCO FILOTTO,M,BOT,3,0,0,100.0,0.0,0.0
2170,2014,CHRISTOPH HANKE,M,GER,4,0,0,100.0,0.0,0.0
2171,2507,ALISTAIR EARLEY,M,AUS,5,0,0,100.0,0.0,0.0
2172,2854,ADRIAN CHMIALA,M,POL,1,0,0,100.0,0.0,0.0
2173,875,ALESSANDRO PALMA,M,ITA,7,0,0,100.0,0.0,0.0
2174,502,JULES NICOULEAU BOURLES,M,FRA,4,0,0,100.0,0.0,0.0
2175,2591,CIARÁN SCANLON,M,IRL,11,0,0,100.0,0.0,0.0
2176,93,DMITRII FAKIRIANOV,M,RUS,3,0,0,100.0,0.0,0.0
2177,2149,CHUN-HSIANG WANG,M,TPE,7,0,0,100.0,0.0,0.0
2178,2140,JIUN-JIE TZENG,M,TPE,1,0,0,100.0,0.0,0.0
2179,2345,JUN SHIBANUMA,M,JPN,1,0,0,100.0,0.0,0.0
2180,2333,HAYATO NAKAMURA,M,JPN,1,0,0,100.0,0.0,0.0
2181,2338,RYOHEI KAMEYAMA,M,JPN,4,0,0,100.0,0.0,0.0
2182,2301,YUKI HADA,M,JPN,7,2,0,100.0,28.57,0.0
2183,2271,NAOKI SHIMATANI,M,JPN,2,1,0,100.0,50.0,0.0
2184,2347,TOMOKI MUSHA,M,JPN,2,0,0,100.0,0.0,0.0
2185,2346,YUTA KOBATA,M,JPN,1,0,0,100.0,0.0,0.0
2186,2730,RÓBERT SÁNTHA,M,ROU,4,0,0,100.0,0.0,0.0
2187,1796,CHRISTOPHER SMITH,M,USA,3,0,0,100.0,0.0,0.0
2188,1621,WILL JOHNSON,M,CAN,5,0,0,100.0,0.0,0.0
2189,4329,ANTON SCHRAMM,M,GER,2,0,0,100.0,0.0,0.0
2190,3786,RICARDO COIMBRA,M,POR,3,0,0,100.0,0.0,0.0
2191,2640,VICKY BHALERAO,M,IND,2,0,0,100.0,0.0,0.0
2192,3852,FREDERIK ZEILBERGER THULSTRUP,M,DEN,1,0,0,100.0,0.0,0.0
2193,2621,TUHIN VIKAS SATARKAR,M,IND,1,0,0,100.0,0.0,0.0
2194,2637,IRFAN SHAIKH,M,IND,2,0,0,100.0,0.0,0.0
2195,2629,AJIJ SHAIKH,M,IND,2,0,0,100.0,0.0,0.0
2196,2631,SINGH ADARSH,M,IND,5,0,0,100.0,0.0,0.0
2197,3467,KHOSRO HASHEMZADEH,M,IRI,2,0,0,100.0,0.0,0.0
2198,3636,ASHRAF MOHAMMAD SAPRI,M,SGP,2,0,0,100.0,0.0,0.0
2199,1624,SCOTT WILLIAMS,M,CAN,1,0,0,100.0,0.0,0.0
2200,1821,ALEX PEARLSTEIN,M,USA,1,0,0,100.0,0.0,0.0
2201,4189,ERICK MORALES,M,GUA,1,0,0,100.0,0.0,0.0
2202,1823,TRISTAN CHEN,M,USA,2,0,0,100.0,0.0,0.0
2203,1809,LUKE MUEHRING,M,USA,2,0,0,100.0,0.0,0.0
2204,1822,JONATHON GONZALEZ,M,USA,1,0,0,100.0,0.0,0.0
2205,1799,DALTON BUNKER,M,USA,1,0,0,100.0,0.0,0.0
2206,1748,COLE SKINNER,M,USA,1,0,0,100.0,0.0,0.0
2207,1820,PALMER LARSEN,M,USA,7,0,0,100.0,0.0,0.0
2208,1819,WILL ANGLIN,M,USA,1,0,0,100.0,0.0,0.0
2209,3188,VIKTOR TRPOVSKI,M,MKD,4,0,0,100.0,0.0,0.0
2210,1841,DENVER LA MONT,M,USA,1,0,0,100.0,0.0,0.0
2211,4115,GEORGIOS BERNIDAKIS,M,GRE,2,0,0,100.0,0.0,0.0
2212,4191,LUIS CHÁVEZ,M,GUA,1,0,0,100.0,0.0,0.0
2213,2223,TSUN-TING IP,M,HKG,3,0,0,100.0,0.0,0.0
2214,4186,HECTOR MEJIA,M,GUA,1,0,0,100.0,0.0,0.0
2215,3781,JOÃO EVORA,M,POR,4,0,0,100.0,0.0,0.0
2216,3062,ROLF -MARTIN BJØRNGAARD,M,NOR,3,0,0,100.0,0.0,0.0
2217,1054,OLIVER MARX,M,RSA,2,0,0,100.0,0.0,0.0
2218,2687,KRISTOFFER LINDBÄCK,M,SWE,5,0,0,100.0,0.0,0.0
2219,2729,CONSTANTIN TOMA,M,ROU,1,0,0,100.0,0.0,0.0
2220,3519,MAJID SHOKATMOGHADAM,M,IRI,1,0,0,100.0,0.0,0.0
2221,3625,HO RON,M,SGP,1,0,0,100.0,0.0,0.0
2222,12901,LAURA FARHAT DE ARAUJO FRAGA TIMO,F,BRA,1,0,0,100.0,0.0,0.0
